test2_z.date,xYield_WGS10YR,xYield_FEDMINFRMWG,xYield_GDPPOT,xYield_AAA10Y,xYield_NYXRSA,xYield_CPIHOSNS,xYield_MSPUS,xYield_UEMPMEAN,xYield_CASTHPI,xYield_FDHBFIN,xYield_POP,xYield_USSTHPI,xYield_POPTHM,xYield_WTB3MS,xYield_CSCICP03USM665S,xYield_DGS3MO,xYield_USSLIND,xYield_DTB3,xYield_MICH,xYield_UMCSENT,xYield_BOXRSA,xYield_TB3MS,xYield_GS30,xYield_DGS30,xYield_RU2000PR,xYield_PCDG,xYield_TOTALSL,xYield_MSPNHSUS,xYield_DGS10,xYield_CPALTT01USQ657N,xYield_MVLOAS,xYield_REALLN,xYield_LNS14000031,xYield_ASPUS,xYield_GS3M,xYield_FEDMINNFRWG,xYield_DRCLACBS,xYield_SDXRSA,xYield_GS10,xYield_PCEDG,xYield_CPIFABSL,yFYield_CSUSHPINSA,Q1,Q2,Q3,Q4,BL_yFYield_CSUSHPINSA
2005-03-31,0.028753364484950028,0.0,0.006394571371667768,-0.21972066362170994,0.039183900532935745,0.01065537304023989,0.016171328671328755,-0.008532083367249532,0.043687250455479276,0.05553452657762392,0.0021690309114923423,0.02301474671438286,0.0021176622476506424,0.2699152043927515,-0.0008105388288842663,0.26460674995574296,-0.04146341697204048,0.2644612489808551,0.011235841434175109,0.0021306817425184033,0.02643482393215746,0.26411960089016673,-0.010113941876840449,-0.009777009769667,0.02055250658385277,0.0026322207669029485,0.011571315992085829,0.009366162832406877,0.030605109528555774,0.052532025740207544,0.007444631819853775,0.03412864995394771,-0.019169329685921,0.007684247293049173,0.26633986764705875,0.0,-0.03960396039603953,0.02775608549353592,0.02955287775981441,0.0026196140621965736,0.0031796502384739966,0.04501177345090368,1,0,0,0,1
2005-06-30,-0.022044373651107563,0.0,0.0061631103917674235,-0.0349341114736339,0.034974362962487904,0.010024021772550684,0.005161290322580614,-0.03442357410953989,0.05829371564403507,-0.03790983606557374,0.0020603045726561575,0.031936067551266545,0.0021392927044017185,0.12543677402839148,-0.002583803199165402,0.13036497152749504,0.14249364122137398,0.1270291542258013,0.07777766666666674,-0.0411056328453,0.015249900572750441,0.12877792098715135,-0.0102172788411794,-0.009873543500936721,-0.02205748131399332,0.025184600581640737,0.012748653345051153,0.0014497607655501454,-0.03369568829124048,1.1255161859882046,0.007187828166418386,0.03534275777255802,-0.1074918601788879,-0.002426343154246058,0.13290322855858494,0.0,-0.020618556701030966,0.016242284460055156,-0.03180767790475736,0.025226741102370775,0.008628103539355392,0.03751022087110001,0,1,0,0,1
2005-09-30,0.0007728957246375678,0.0,0.00597082025021245,-0.10850253807106591,0.02591610809924849,0.010437885010266879,0.011553273427471034,-0.03921550802139029,0.04927439591485783,0.027689030883919052,0.0024831760846775186,0.030187907302960282,0.002544079045077252,0.174001079596652,-0.00526604315829704,0.17479045432705154,0.02227171264527472,0.1732708344688505,0.07216516207888257,-0.029933481152993324,-0.0026342909190510966,0.1734575100971565,-0.010322749248660723,-0.009972002501426158,0.08793776328301894,0.012211776243982175,0.012344436543900938,0.027508618431825616,0.013601231570093075,-0.09009003410672767,0.01930591494932754,0.042074789218218056,-0.07299263040119097,0.023627519110493322,0.17312072645430443,0.0,-0.01754385964912286,0.011949067285287995,0.012820432692307815,0.012215127195943865,0.003491795302338563,0.02068491047720844,0,0,1,0,1
2005-12-31,0.06867718457298566,0.0,0.005746845519485566,0.011469551601423156,0.03744543121763999,0.007959527173501568,0.030456852791878264,-0.018553243311086764,0.04478635337402781,0.05388601036269436,0.0025603460751311147,0.022693747872461145,0.0025153514388696063,0.14407266965620313,-0.004522818091272418,0.13824503449216086,-0.05446622875816998,0.13759494862027322,0.0576923021449709,-0.05790479999999998,0.002614130508473478,0.13888888988095238,-0.01043041985740678,-0.01007244494763937,-0.0030652717879967595,-0.03218314762626606,0.008170121171428457,0.015076509077566635,0.0647760130348678,-0.5825443673676556,-0.0025609220240263575,0.028234342511817223,0.051181060977123716,-0.0013577732518669228,0.13883495256197564,0.0,-0.03928571428571426,0.01515966207474051,0.06566464127093674,-0.03220952198551641,0.006784968684760084,0.012151240843383704,0,0,0,1,1
2006-03-31,0.01868995134808138,0.0,0.005380748722506157,-0.07750749355407405,0.025833271993294105,0.011088709677419262,0.016830870279146204,-0.020793576709560613,0.020616906503609478,0.023647984267453293,0.0021884010036228307,0.015865971374681154,0.002191286891291,0.1481407015894347,0.00689531370608476,0.15152426052760926,0.11751152046656332,0.14966207816425525,-0.18181825619834036,0.07885160043880313,-0.0019459251300193436,0.14808362182222679,-0.01054036024016014,-0.010174931383849173,0.09712347780293995,0.035329155995317274,0.04040378476185502,0.019572462461474593,0.01980750844938406,0.06127583262246428,-0.04999931356839593,0.02614122008402342,-0.07116101123595509,0.03772943575798782,0.1517476547314578,0.0,0.03345724907063197,0.008716804440677128,0.017817371937639104,0.035344777087039425,0.006911871435977268,0.013744581412293622,1,0,0,0,1
2006-06-30,0.1099142231947483,0.0,0.005103344451580449,0.006599216847207101,0.007716554395792663,0.009637587238285228,-0.0056519983851432976,-0.027027214859611015,0.008908266808864251,-0.05009365544402289,0.00218765118580011,0.010211882918304882,0.0022546766992446177,0.0710784331854677,-0.005402373033508767,0.07179357028867495,-0.303092782880221,0.07033236530690967,0.17777766666666683,-0.05772110411248521,-0.011206567325341754,0.07056145680619252,0.10823451995685018,0.1029282084538552,0.008996838876696778,-0.00422743404544379,0.010156621474968874,0.005309735236179058,0.10827845684721127,2.1393263968205596,-0.00996696690167953,0.02956648691418473,0.032257982570242705,-0.008843760235833553,0.07179866918711952,0.0,0.05035971223021596,-0.006285558334417463,0.10940919037199115,-0.004245610104136044,0.0027461820398457792,0.0011816909886208649,0,1,0,0,1
2006-09-30,-0.034576961809101525,0.0,0.004940018963076831,-0.04541953259480114,-0.012441365088795897,0.01184990320110324,-0.043442955745026435,0.017857142857142794,0.0031401078829143003,0.024016584083324855,0.0025651135842479356,0.00827071733607232,0.002587062009061336,0.04249754818364049,0.0009762044644803236,0.042425239304713314,-0.2603550347326775,0.04217517391059511,-0.04716962709147443,0.002784367541766253,-0.018344986158701282,0.043231751979611266,-0.027904086443602538,-0.028918828951728037,-0.03609194073120614,0.009817715743063449,0.006247931438239096,-0.04022210728901776,-0.035327551531748935,-0.6689685774459531,0.023182476147368902,0.02489478447790061,0.011718750457763605,0.018175809649702668,0.04281767814722537,0.0,0.013698630136986356,-0.02055237139480559,-0.03418796844181471,0.009832642336416786,0.007530034651714201,-0.004159180458163769,0,0,1,0,0
2006-12-31,-0.05403699425128805,0.0,0.004833692270878265,-0.03693095504950061,-0.002702865326402404,-0.001788874721677769,0.041595925297113645,-0.052631578947368585,-0.006136585517038218,0.03841406211425458,0.00273564762372569,0.010159768389448764,0.0025603315729660903,-0.0007839460639824658,0.008433247769931818,-0.0006564305658601777,0.11600000446400016,-0.0006678472806470603,-0.10891097931574456,0.10035708450444591,-0.014156774189488242,-0.0006793491843211097,-0.05073424904768009,-0.050527943333641634,0.09327628346552053,0.007660279940579162,0.011209520577631249,0.03739269611862528,-0.05371358530881443,-2.5208913633114207,-0.008990070775503067,0.06431163018810326,-0.09266409624185701,-0.027588445309964293,-0.0006622509938158938,0.0,-0.006756756756756799,-0.01452244101178557,-0.05445887988707421,0.007640194383047971,0.006115170055235319,-0.006410924856759759,0,0,0,1,0
2007-03-31,0.010793755510212222,0.0,0.00482404811800885,-0.09870239182048413,0.0016155958199248754,0.012406711356247158,0.0488997555012225,0.04526728395061719,-0.013986123021751062,0.04360230136465226,0.002363626608977265,0.003662128811400267,0.0022127316250257767,0.015534286057838242,-0.0005219062496584215,0.016347726844236687,0.26523297849462346,0.015229261355367063,0.0,-0.002883958079165083,-0.006259761653875984,0.016315431690221205,0.011955063291139156,0.011496783486066198,0.029726116939790437,0.008209183682195142,0.011678146747791773,0.04434139766847145,0.01044930025946722,-2.1961532485834763,-0.005148188776943341,0.01669986262069667,0.01702136242644081,0.07510013351134837,0.017229954274353698,0.0,-0.00340136054421758,-0.009931499245393938,0.010799136069114423,0.00823781426372494,0.012649335243851922,-0.003330300821518528,1,0,0,0,0
2007-06-30,0.035156807283929226,0.0,0.004868601919000959,0.06980904380547992,-0.008241349676636034,0.01090897502567545,-0.059052059052059014,-0.01574764089520475,-0.017125778803883773,-0.0012757426644797176,0.0023038640421011447,-0.000687448771846344,0.0022421099518745713,-0.04851668694421596,-0.0047276467812530365,-0.04732097837802851,-0.1756373961030102,-0.04835574342900284,0.11111099999999996,-0.057483731019522755,-0.00274780866463753,-0.04949832645451391,0.040305695600716174,0.04012424183542351,0.0419371279761529,0.0056572311627773875,0.014899043617120356,-0.058348405619745414,0.035704393558325664,0.881264515543863,0.006351369815038144,0.004414635206379858,0.029288659862399147,-0.03725551071095934,-0.04755700452927869,0.0,0.020477815699658786,-0.026197712848714527,0.03561260683760681,0.0056543780400435395,0.011226890117425725,-0.009536656711536362,0,1,0,0,0
2007-09-30,-0.022059974957307937,0.13592233009708732,0.004811320754716908,0.38930796421853997,-0.027047553969926308,0.008210580615578555,-0.0016515276630884035,0.009999598000080434,-0.037004263534711646,0.019753649635036563,0.0025881283748823147,-0.01116549808175682,0.0025856028719775104,-0.08817798029348634,-0.003028378347599281,-0.08984867246079342,-0.4810996597938144,-0.08919881160949872,-0.030000003000000275,-0.013425431530494802,-0.01374539415805831,-0.0914848711530718,-0.009352104208416923,-0.008021197432864002,-0.032834959447181844,0.005201182094506818,0.017355524394562893,0.0,-0.022220163290270545,-0.8560869328905869,0.029335130352837746,0.01901281597439608,-0.11382109756097558,-0.028700419219606532,-0.09233926134906933,0.13592233009708732,0.07023411371237454,-0.038555808731734253,-0.024071593942806446,0.00522897866239358,0.011341642624000059,-0.026483442054129114,0,0,1,0,0
