test2_z.date,CPIAUCSL,UNRATE,CIVPART,LES1252881600Q,LFWA64TTUSM647S,LNS14000024,UNEMPLOY,EMRATIO,CLF16OV,CE16OV,UNRATENSA,LNS11300002,LNS14000031,LNS11300060,LNS12300060,CNP16OV,LNS11300001,LNU01300060,LNS14000006,POPTHM,UEMPMEAN,LREM25TTUSM156S,LNS12032194,LNS11300006,LFWA64TTJPM647S,TTLHHM156N,LNS15000000,POP,LNS14000002,UEMP27OV,INTDSRINM193N,INTDSRTRM193N,FEDFUNDS,GDPC1,A191RL1Q225SBEA,DCOILWTICO,DFF,PCEPILFE,A939RX0Q048SBEA,GDPDEF,USSTHPI,CPILFESL,WPU0911,GOLDAMGBD228NLBM,GDPPOT,CPIAUCNS,PCEPI,DCOILBRENTEU,PPIACO,DSPIC96,MPRIME,MSPUS,GOLDPMGBD228NLBM,WPU101707,CPALTT01USQ657N,A191RO1Q156NBEA,MSPNHSUS,MICH,PCECC96,A229RX0,SFXRSA,CSUSHPISA,PCU325211325211,WTISPLC,MCOILWTICO,CUUR0000SA0R,LXXRSA,OUTMS,ASPUS,CPIMEDSL,GPDIC1,OPHNFB,BPCCRO1Q156NBEA,TWEXBPA,NYXRSA,FF,WPU101,PCETRIM12M159SFRBDAL,CASTHPI,CWUR0000SA0,CPIFABSL,CUUR0000SEHA,CLVMNACSCAB1GQUK,CPALTT01USQ661S,CUUR0000SETA01,WILL5000PRFC,CPALTT01USM661S,DPCERL1Q225SBEA,BOXRSA,DPRIME,EXPGSC1,COMPRNFB,SDXRSA,CPIAPPSL,CHXRSA,PAYEMS,RECPROUSM156N,IC4WSA,AHETPI,ICSA,MANEMP,AWHMAN,USPHCI,CCSA,FEDMINNFRWG,PAYNSA,CES9091000001,SFTPINDM114SFRBSF,USGOVT,USCONS,CES1021210001,USPRIV,CES3000000008,FEDM1RMWG,ULCNFB,INDPRO,M2V,UMCSENT,PCE,TCU,M1V,TOTALSL,PCEC,MZMV,DRCLACBS,PCDG,REVOLSL,PCND,GCEC1,MVLOAS,PCESV,CPILFENS,PCECTPI,JPNCPIALLMINMEI,FGCCSAQ027S,HCCSDODNS,GBRCPIALLMINMEI,CPIHOSNS,CONSUMER,DPCCRC1M027SBEA,DPCERE1Q156NBEA,PCEDG,CPITRNSL,MEDCPIM158SFRBCLE,CUUR0000SETB01,CUSR0000SETA02,DPCERD3Q086SBEA,A794RX0Q048SBEA,CSCICP03USM665S,BASE,MULT,BOGMBASE,AMBSL,AMBNS,BOGMBASEW,RESBALNS,BASENS,WSBASE,PSAVERT,NASDAQCOM,OEHRENWBSHNO,PRS85006092,REALLN,RU2000PR,CILACBQ158SBOG,IMPGSC1,DPIC96,CLVMNACSCAB1GQFR,RPI,IPG211111CN,M2REAL,M2,M1,M1SL,M2SL,MABMM301USM189S,WCURCIR,MZM,CURRSL,SAVINGS,M2NS,WRMFSL,TCD,CURRENCY,M1NS,WM2NS,WSAVNS,WSMTIME,T10Y2Y,DGS10,TB3MS,T10Y3M,TEDRATE,GFDEGDQ188S,USSLIND,DGS2,DGS1,GS10,GFDEBTN,DGS5,DGS30,BAA10Y,T10YFF,DGS3MO,DTB3,HQMCB10YR,WGS10YR,T10Y2YM,DGS3,DGS7,FDHBFRBN,AAA10Y,TB1YR,GS5,GS1,DTB6,FDHBFIN,FYGFDPUN,GS30,WGS1YR,WTB3MS,HQMCB5YR,HQMCB20YR,FYGFGDQ188S,MTSDS133FMS,HQMCB10YRP,GS2,GS3M,T10Y3MM,DGS6MO,HQMCB30YR,BAA10YM,DTB1YR,TB3SMFFM,CPIAUCSL,UNRATE,CIVPART,LES1252881600Q,LFWA64TTUSM647S,LNS14000024,UNEMPLOY,EMRATIO,CLF16OV,CE16OV,UNRATENSA,LNS11300002,LNS14000031,LNS11300060,LNS12300060,CNP16OV,LNS11300001,LNU01300060,LNS14000006,POPTHM,UEMPMEAN,LREM25TTUSM156S,LNS12032194,LNS11300006,LFWA64TTJPM647S,TTLHHM156N,LNS15000000,POP,LNS14000002,UEMP27OV,INTDSRINM193N,INTDSRTRM193N,FEDFUNDS,GDPC1,A191RL1Q225SBEA,DCOILWTICO,DFF,PCEPILFE,A939RX0Q048SBEA,GDPDEF,USSTHPI,CPILFESL,WPU0911,GOLDAMGBD228NLBM,GDPPOT,CPIAUCNS,PCEPI,DCOILBRENTEU,PPIACO,DSPIC96,MPRIME,MSPUS,GOLDPMGBD228NLBM,WPU101707,CPALTT01USQ657N,A191RO1Q156NBEA,MSPNHSUS,MICH,PCECC96,A229RX0,SFXRSA,CSUSHPISA,PCU325211325211,WTISPLC,MCOILWTICO,CUUR0000SA0R,LXXRSA,OUTMS,ASPUS,CPIMEDSL,GPDIC1,OPHNFB,BPCCRO1Q156NBEA,TWEXBPA,NYXRSA,FF,WPU101,PCETRIM12M159SFRBDAL,CASTHPI,CWUR0000SA0,CPIFABSL,CUUR0000SEHA,CLVMNACSCAB1GQUK,CPALTT01USQ661S,CUUR0000SETA01,WILL5000PRFC,CPALTT01USM661S,DPCERL1Q225SBEA,BOXRSA,DPRIME,EXPGSC1,COMPRNFB,SDXRSA,CPIAPPSL,CHXRSA,PAYEMS,RECPROUSM156N,IC4WSA,AHETPI,ICSA,MANEMP,AWHMAN,USPHCI,CCSA,FEDMINNFRWG,PAYNSA,CES9091000001,SFTPINDM114SFRBSF,USGOVT,USCONS,CES1021210001,USPRIV,CES3000000008,FEDM1RMWG,ULCNFB,INDPRO,M2V,UMCSENT,PCE,TCU,M1V,TOTALSL,PCEC,MZMV,DRCLACBS,PCDG,REVOLSL,PCND,GCEC1,MVLOAS,PCESV,CPILFENS,PCECTPI,JPNCPIALLMINMEI,FGCCSAQ027S,HCCSDODNS,GBRCPIALLMINMEI,CPIHOSNS,CONSUMER,DPCCRC1M027SBEA,DPCERE1Q156NBEA,PCEDG,CPITRNSL,MEDCPIM158SFRBCLE,CUUR0000SETB01,CUSR0000SETA02,DPCERD3Q086SBEA,A794RX0Q048SBEA,CSCICP03USM665S,BASE,MULT,BOGMBASE,AMBSL,AMBNS,BOGMBASEW,RESBALNS,BASENS,WSBASE,PSAVERT,NASDAQCOM,OEHRENWBSHNO,PRS85006092,REALLN,RU2000PR,CILACBQ158SBOG,IMPGSC1,DPIC96,CLVMNACSCAB1GQFR,RPI,IPG211111CN,M2REAL,M2,M1,M1SL,M2SL,MABMM301USM189S,WCURCIR,MZM,CURRSL,SAVINGS,M2NS,WRMFSL,TCD,CURRENCY,M1NS,WM2NS,WSAVNS,WSMTIME,T10Y2Y,DGS10,TB3MS,T10Y3M,TEDRATE,GFDEGDQ188S,USSLIND,DGS2,DGS1,GS10,GFDEBTN,DGS5,DGS30,BAA10Y,T10YFF,DGS3MO,DTB3,HQMCB10YR,WGS10YR,T10Y2YM,DGS3,DGS7,FDHBFRBN,AAA10Y,TB1YR,GS5,GS1,DTB6,FDHBFIN,FYGFDPUN,GS30,WGS1YR,WTB3MS,HQMCB5YR,HQMCB20YR,FYGFGDQ188S,MTSDS133FMS,HQMCB10YRP,GS2,GS3M,T10Y3MM,DGS6MO,HQMCB30YR,BAA10YM,DTB1YR,TB3SMFFM,CSUSHPINSA,CSUSHPINSA
3/31/1989,121.6667,5.2,66.36667,323,156827485,4.533333,6415.333,62.9,123250.7,116835.3,5.6,57.26667,10.1,83.4,79.93333,185772.7,76.33333,83.26667,11.6,246460.3,12.43333,79.78904,4942.667,64.33333,84739211,93041,62522,246377.3,5.233333,679,10,54,9.44333333,9101.508,4.1,18.50619,9.44644444,61.83233,36929,60.553,156.39,126.9333,152.4,394.3315,8708,121.6667,59.78733,17.59839,110.9333,6664.8,10.976667,118000,393.9935,123.9333,1.10803324,4.3,118000,3.766667,5838.225,27042,64.30264,74.376,154.1333,18.418,18.48,82.23333,89.13125,68.815,144300,144.8333,1272.638,59.896,4.7,91.80913,84.31436,9.43153846,120.3333,4.12,196.65,120.2333,122.3,130.8333,262351,51.33246,119.4333,2867.991,51.33246,1.9,75.08067,10.983607,610.891,79.374,72.80618,117.8667,69.13773,107404.3,0.38,302187.5,9.676667,305166.7,18057.33,41.13333,62.98333,2102083,3.35,106242,3156.333,25.76757,17802.67,5275.667,135.9,89601.67,10.26,3.35,72.785,63.8683,1.84,95.86667,3490.167,84.91953,7.028,753.9781,3490.172,2.712,3.43,486.451,188.0873,902.525,2263.625,285.331,2101.195,126.9667,59.787,86.76667,353,773.653,51.75935,121.1,357.6634,2931.433,63.3,486.4667,111.6667,4.97513333,80.26667,122.0333,59.781,23688,100.93912,267.2777,2.9363333,278741.3,267.1933,266.0697,279127.7,34.568667,266.3888,279.0597,9,399.0518,4141.697,0.3,682.7773,383.3608,7.4,761.686,6664.872,342265.7,7588.877,119.4287,2461.267,2993.108,784.6692,784.1667,2994.533,2.99453E+12,242.1972,2032.746,213.7,905.4692,2993.5,243.1154,564.1231,213.5923,779.4333,2994.492,905.4923,1059.8462,-0.206721311,9.211639,8.54,0.355901639,1.2835,49.73276,1.74,9.4183607,9.3001639,9.206667,2740898,9.3183607,9.038852,1.43377,-0.2652459,8.8557377,8.54655738,9.95,9.214615,-0.20333333,9.3821311,9.274262,228.6,0.4791803,8.58,9.31,9.29,8.59786885,373.5,2133419,9.036667,9.3023077,8.54615385,10.016667,9.89,38.71024,-20286,9.966667,9.41,8.84666667,0.36,9.10934426,9.896667,1.436667,8.5852459,-0.9033333,1.008009114,0.981132075,1.004034342,0.99691358,1.001170609,0.964538936,0.984248696,1.004792332,1.005127139,1.006298663,1.12,1.001165559,1.030612245,1.002403846,1.004187563,1.001999439,1.004385921,0.99959988,1.026548673,1.001301292,0.963824031,1.003864402,0.920593593,0.998964752,1.000636628,1.00827942,0.995890411,1.0013058,0.987421321,0.918809202,1,1,1.078006088,1.010166025,0.759259259,1.107889727,1.070761531,1.007763381,1.008135186,1.010412321,1.011512839,1.007407143,1.0459849,0.947326784,1.007987036,1.009682158,1.008609241,1.133770777,1.017736697,1.007954992,1.045396857,1.035996488,0.947232509,1.035365915,1.070000748,1.131578947,0.975206612,0.965812051,1.004639438,1.006625968,1.029405366,1.012276452,1.00740719,1.132300504,1.128205128,0.990763012,1.038605568,1.007879667,1.027777778,1.014949544,1.033941282,1.000802032,1.044444444,1.021843119,0.999280948,1.078300891,1.023242347,1.027431421,1.046511628,1.008668624,1.010743802,1.005636434,1.00434737,1.011360464,1.003641176,1.053689081,1.0080087,0.413043478,1.005159496,1.04605781,1.029866397,0.993019066,1.042598864,0.997180203,1.009140509,1.004661104,6.333333333,1.032898953,1.007986146,1.045091438,1.00179362,1.00570489,1.006605881,1.022911436,1,0.986260931,1.000105513,1.003711395,1.003759021,0.999747394,1.000736377,1.004840978,1.005882353,1,1.002341114,1.00074584,1.014892443,1.043162894,1.008806255,0.998021223,1.021660125,1.030140406,1.016198098,1.029612756,1.039393939,1.000594452,1.018929202,1.018282315,0.995604365,0.999685027,1.018980571,1.007672222,1.011487447,0.997318046,1,1.038173337,1.005928757,1.007487521,1.00669066,1.005982498,0.995283019,0.975078573,1.011473732,1.259527425,0.999584932,1.019492899,1.011505727,1.002624228,1.000765998,1.003652579,0.994019397,0.982213194,1.004044462,0.981665738,0.984107761,0.915362558,0.984093877,0.982191988,1.084337349,1.06137008,1.019607587,0.3,1.029792582,1.068986815,1.681818182,1.004650733,1.011384938,1.013537396,1.013120991,0.977958638,0.994170134,1.001296319,0.997756835,0.99677984,1.002119336,1.002119336,0.989502248,0.990568686,1.008018868,0.975896424,0.997633807,1.022352397,0.994399965,1.007035832,0.970530818,0.999140827,0.978452256,1.021768268,62.0163995,1.009089169,1.058240397,0.479651805,0.951244055,1.000347578,0.915789474,1.031357939,1.027793841,1.010611087,1.021049832,1.019737437,1.005210409,0.934661017,-0.965701081,1.055930568,1.054609746,1.003024194,1.011483535,-10.1666665,1.024921466,1.011664134,0.958892617,1.052372625,1.03125,1.02420242,1.033370412,1.042755763,1.031198233,1.018251424,1.002959711,1.031869961,1.057692308,1.021066972,1.003042596,0.997605864,1.586082877,1.008771964,1.03520352,1.059481038,0.473684211,1.044569711,1.008834557,0.932900649,1.026206777,1.309178696,1.009783454,1.017413518
6/30/1989,123.6333,5.233333,66.4,322,157053019,4.566667,6473.333,62.93333,123678,117204.7,5.2,57.3,9.733333,83.23333,79.8,186178,76.5,83.23333,11.333333,247017.3,11.86667,79.8437,4971.333,63.96667,84954740,93330.67,62500,246913.7,5.433333,654.6667,10,54,9.72666667,9170.977,3.1,20.38969,9.72571429,62.39433,37127,61.198,158.55,128.3,157.46667,374.3294,8777.3,123.6667,60.593,18.82937,112.8,6645.233,11.356667,118900,374.081,124.1667,1.64383562,3.7,119500,4.233333,5865.477,26902,67.72806,75.294,153.2333,20.359,20.41333,80.86667,94.36504,68.408,146800,147.5667,1260.328,60.072,4.3,94.70347,83.44057,9.73076923,120.4,4.1766667,206.37,122.3667,124.4,131.8,264059.3,52.16222,119.1,3095.008,52.16222,1.9,74.98439,11.34375,637.638,78.498,76.99742,118.7333,70.56045,107909.3,1,320307.7,9.75,322230.8,18036,41,63.46,2104538,3.35,108280.7,3140.667,26.43045,17876,5297.333,131.53333,90033.33,10.30333,3.35,72.855,63.63817,1.861,90.93333,3553.8,84.16203,7.234,769.0718,3553.767,2.788,3.52,493.344,195.3272,927.749,2298.443,290.431,2132.674,128.2667,60.593,88.8,353,787.208,52.94571,122.2,362.2661,2979.8,63.3,493.3333,115.5,4.70733333,95,121.7667,60.588,23745,100.5494,270.0329,2.8757143,281961.3,269.9307,269.801,281769.2,34.26,269.5331,281.9424,8.233333,434.0823,4209.307,1.2,704.7681,415.0286,6,765.297,6645.224,345010.4,7579.921,118.97047,2438.8,3010.308,776.0231,775.9,3015.167,3.01517E+12,245.6762,2009.608,216.2667,867.7846,3013.933,260.0846,552.9923,216.1615,776.3667,3012.8,870.4077,1106.4154,-0.18515625,8.757969,8.41,0.05484375,1.3668254,49.8876,1.14,8.943125,8.9134375,8.773333,2799923,8.8178125,8.697969,1.604375,-0.971875,8.703125,8.403125,9.653333,8.756154,-0.18666667,8.9,8.798438,231.8,0.7192188,8.26333333,8.8333333,8.9266667,8.32375,366.4,2142122,8.71,8.9130769,8.40692308,9.8,9.553333,38.16724,7668.66667,9.693333,8.96,8.71,0.06333333,8.8071875,9.54,1.593333,8.250625,-1.316667,1.016163831,1.006410192,1.00050221,0.996904025,1.001438103,1.007353089,1.00904084,1.000529889,1.003466917,1.003161716,0.928571429,1.000582014,0.963696337,0.998001559,0.998331985,1.002181698,1.00218345,0.9995996,0.977011466,1.002259999,0.954424116,1.000685056,1.005799703,0.994300621,1.002543439,1.003113359,0.999648124,1.002177149,1.038216563,0.964163034,1,1,1.030003531,1.007632691,0.756097561,1.101776757,1.029563488,1.009089096,1.00536164,1.010651826,1.013811625,1.010767072,1.033245866,0.949275926,1.007958199,1.016438352,1.013475598,1.069948444,1.016827229,0.997064128,1.034618888,1.007627119,0.949459826,1.001883271,1.483561648,0.860465116,1.012711864,1.123893617,1.004667857,0.994822868,1.053270286,1.012342691,0.994160898,1.105386035,1.104617424,0.983380705,1.058720034,0.994085592,1.017325017,1.018872732,0.990327179,1.002938427,0.914893617,1.031525623,0.989636522,1.031726613,1.000554294,1.013754053,1.049427918,1.017743836,1.017170891,1.007388792,1.006511506,1.016164431,0.997209321,1.079155409,1.016164431,1,0.998717646,1.032789137,1.043783588,0.98896364,1.057567091,1.007352373,1.020578055,1.00470186,2.631578947,1.059963433,1.007578332,1.055917307,0.998818762,0.99675859,1.007568193,1.001167889,1,1.01918921,0.995036645,1.025725359,1.004119045,1.004106779,0.967868506,1.004817544,1.004223197,1,1.000961737,0.996396804,1.011413043,0.948539571,1.018232079,0.99107979,1.029311326,1.020018751,1.018221165,1.028023599,1.026239067,1.014169978,1.038492232,1.027948256,1.015381523,1.017873978,1.014981475,1.010238905,1.013481192,1.023434459,1,1.017520775,1.02292069,1.009083402,1.012868803,1.016499439,1,1.014115252,1.034328049,0.946172297,1.183554768,0.99781535,1.013499272,1.002406282,0.996139059,1.01030838,0.979355545,1.01155193,1.010245017,1.014023769,1.00946341,0.991070902,1.011803424,1.010330048,0.914814778,1.087784343,1.016324227,4,1.032207866,1.082605733,0.810810811,1.004740799,0.997052006,1.008019208,0.998819852,0.99616315,0.990871775,1.005746535,0.988981217,0.989457981,1.006890557,1.006890557,1.014364328,0.988617368,1.012010763,0.958381135,1.006825789,1.069798951,0.980268846,1.012028524,0.996065603,1.006113892,0.961253563,1.043939583,0.895680514,0.95075035,0.984777518,0.154098054,1.064920452,1.003113441,0.655172414,0.949541569,0.958417249,0.952932587,1.021534913,0.946283663,0.962286914,1.118990494,3.664052866,0.9827668,0.983217526,0.970184221,0.950246321,0.918032818,0.948611771,0.948694139,1.01399825,1.50093566,0.963092463,0.948800569,0.960889849,0.968117814,0.980990629,1.004079367,0.963850942,0.958157609,0.983708371,0.978369352,0.965958847,0.985972704,-0.37802754,0.972575185,0.952178533,0.98455162,0.175925917,0.966830021,0.963960897,1.109048235,0.961023726,1.457564998,1.017413518,1.012745729
9/30/1989,124.6,5.233333,66.46667,322,157339126,4.6,6532,62.96667,124025.7,117493.7,5.166667,57.46667,9.733333,83.4,79.9,186602.3,76.36667,83.23333,11.266667,247698.3,11.56667,79.94175,4879,64.23333,85184871,93762.67,62576.67,247577,5.4,593.3333,10,54,9.08333333,9238.923,3,19.29415,9.08358696,62.85933,37299,61.645,161.92,129.5333,159.5,367.4875,8846.2,124.6667,60.95,17.36738,112.4,6689.367,10.66,120000,367.275,123.1,0.80862534,3.9,119633.3,3.666667,5922.261,27006,70.63289,75.855,143.7667,19.25333,19.31667,80.23333,96.70471,67.889,150200,150.6667,1249.012,60.353,3.9,94.89517,81.88154,9.09230769,118.5,3.93,218.25,123.3333,125.7333,133.4667,264312.4,52.57007,117.7667,3355.409,52.57007,3.9,73.54228,10.650794,644.151,78.625,80.07587,118.0333,70.29393,108182,0.666666667,337160.7,9.84,337571.4,17955.33,40.86667,63.82333,2197857,3.35,108166.3,3131.667,26.6876,17973.67,5323.333,128.6,90208.33,10.38667,3.35,73.16,63.2548,1.853,92.46667,3609.4,83.10687,7.307,778.9862,3609.399,2.777,3.57,505.638,201.5228,936.288,2319.122,293.292,2167.474,129.4333,60.95,88.96667,353,796.149,53.31857,124.1333,366.8979,3033.4,63.4,505.6333,114.6,4.0476,91.5,119.2667,60.946,23909,100.63663,272.0935,2.862,284530.3,272.167,272.2623,284685.3,33.443,272.6833,284.6689,7.966667,459.3895,4333.617,1.9,730.0569,433.9267,7.3,764.256,6689.365,349071.9,7626.732,115.50443,2466.367,3066.338,778.9231,779.4,3073.1,3.0731E+12,249.3522,2044.469,218.5333,864.0385,3071,285.6077,553.5769,218.4538,778.3,3068.131,868.4154,1137.7615,0.021587302,8.10746,7.84333333,-0.005873016,1.0708065,50.17117,0.93,8.085873,8.1038095,8.106667,2857431,8.0330159,8.11873,1.779206,-0.97301587,8.11333333,7.84698413,9.003333,8.108462,0.02666667,8.0768254,8.090635,221.1,0.8571429,7.54,8.03,8.0966667,7.69761905,391.8,2180726,8.116667,8.1053846,7.84461538,9.05,9.096667,38.28949,-15511,9.013333,8.08,8.11,-0.003333333,8.11555556,9.196667,1.78,7.5447619,-1.24,1.007819091,1,1.001004066,1,1.001821722,1.007299197,1.009062874,1.000529767,1.002811333,1.002465771,0.993589808,1.002908726,1,1.002002443,1.001253133,1.002279002,0.998257124,1,0.994117706,1.002756892,0.974719108,1.001228024,0.981426913,1.004168733,1.002708866,1.004628704,1.00122672,1.002686364,0.993865092,0.906313549,1,1,0.933858807,1.007408807,0.967741935,0.946269904,0.933976332,1.0074526,1.004632747,1.00730416,1.021255125,1.009612627,1.012912764,0.981722248,1.007849794,1.008086251,1.00589177,0.922355873,0.996453901,1.006641453,0.938655681,1.009251472,0.981806079,0.99140913,0.491913747,1.054054054,1.001115481,0.866141879,1.009681054,1.003865884,1.042889609,1.007450793,0.938221,0.94569134,0.946277261,0.992168096,1.024793822,0.992413168,1.023160763,1.02100745,0.991021385,1.00467772,0.906976744,1.002024213,0.981315684,0.934387352,0.984219269,0.940941732,1.057566507,1.007899208,1.010717846,1.012645675,1.000958497,1.007818877,0.988805206,1.084135808,1.007818877,2.052631579,0.980767864,0.93891297,1.01021426,1.001617876,1.03998121,0.994104434,0.996222813,1.002527122,0.666666667,1.052615032,1.009230769,1.047607491,0.995527279,0.996748049,1.005725339,1.044341799,1,0.998943487,0.997134367,1.009729308,1.00546375,1.00490813,0.97769896,1.001943725,1.008088647,1,1.004186398,0.993975785,0.995701236,1.016862244,1.015645225,0.987462755,1.010091236,1.012891384,1.015654375,0.996054519,1.014204545,1.024919731,1.031719085,1.009203998,1.00899696,1.009850877,1.016317543,1.009095112,1.00589177,1.001876914,1,1.011357862,1.007042308,1.015820786,1.012785629,1.017987784,1.001579779,1.024932434,0.992207792,0.85984988,0.963157895,0.979468935,1.005908761,1.006906717,1.000867534,1.007630922,0.995230994,1.009111179,1.008284719,1.00912265,1.01034925,0.976152948,1.011687618,1.009670415,0.967611416,1.058300465,1.029532177,1.583333333,1.035882441,1.045534452,1.216666667,0.998639744,1.006642515,1.011772109,1.006175658,0.970866384,1.01130351,1.018612713,1.003737002,1.004510891,1.019213861,1.019213861,1.014962784,1.017347164,1.010480578,0.995683145,1.018934396,1.098133838,1.001057158,1.010604571,1.002490189,1.018365308,0.997711073,1.028331222,-0.116589648,0.925723761,0.932619897,-0.10708633,0.783425959,1.005684178,0.815789474,0.904144021,0.909167703,0.924012231,1.020539136,0.91099872,0.933405258,1.108971406,1.001173886,0.932232196,0.933817375,0.932665744,0.926030081,-0.142857158,0.907508472,0.919553562,0.953839517,1.19176932,0.912464704,0.909056607,0.907020165,0.92477778,1.069323144,1.018021383,0.931879104,0.909381204,0.933113733,0.923469388,0.952198254,1.003203009,-2.022646265,0.929848691,0.901785714,0.931113662,-0.052631576,0.921469602,0.964011216,1.117155045,0.914447318,0.941771913,1.012745729,1.003317931
12/31/1989,125.8667,5.366667,66.53333,322,157685012,4.7,6674,62.96667,124448.3,117774.3,5.1,57.56667,10.5,83.66667,80.06667,187017.7,76.43333,83.96667,11.666667,248374.3,11.73333,80.02928,4786.667,64.03333,85313507,93613,62569.33,248275.7,5.4,645.3333,10,54,8.61333333,9257.128,0.8,20.32781,8.61445652,63.43433,37271,62.084,163.27,131.1,160.3,389.3492,8914.3,125.8667,61.42967,19.12556,112.8333,6746,10.5,124800,388.6025,122.6333,0.96256684,2.7,124400,3.533333,5948,27160.67,72.94525,76.508,138.0333,20.333,20.35333,79.46667,98.88214,67.881,151200,153.9333,1239.747,60.341,3.7,93.77403,81.56078,8.64615385,117.0667,3.9333333,225.16,124.4,127.2,135.1333,264551.6,53.10449,120.3333,3368.503,53.10449,1.8,72.90296,10.5,653.902,79.027,82.78065,119.8,69.8702,108692.7,0.106666667,349153.8,9.946667,352000,17887.33,40.66667,64.22667,2283769,3.35,109513.3,3114.333,26.80337,18055,5340,136.43333,90637.67,10.45333,3.35,74.195,63.5178,1.834,91.76667,3653.7,82.8657,7.283,790.1517,3653.692,2.733,3.58,491.885,207.927,951.338,2330.755,290.885,2210.469,131.2333,61.43,89.53333,353,809.285,54.16597,124.6,372.1818,3063.567,63.6,491.8667,114.5333,4.36723333,87.1,118.7333,61.427,23948,100.64034,275.4053,2.8601429,288791.7,275.4023,276.523,288150.5,34.112333,275.3401,288.1215,8.3,458.1256,4381.028,-0.1,752.5828,420.471,2.7,778.084,6745.986,353228,7689.527,114.42437,2489.333,3128.785,788.1692,789.1333,3133.3,3.1333E+12,252.1195,2098.769,220.8667,884.4538,3136.967,308.2385,560.6615,220.6385,794.6667,3131.115,886.2077,1147.9077,0.055322581,7.907097,7.65333333,-0.000967742,0.9732787,51.38111,1.10666667,7.8517742,7.8295161,7.906667,2952994,7.8427419,7.933226,1.905484,-0.74258065,7.90806452,7.65145161,8.923333,7.908462,0.05333333,7.8646774,7.912581,226.8,0.9812903,7.30333333,7.8433333,7.8266667,7.51193548,426.1,2245171,7.933333,7.8284615,7.65153846,8.886667,8.97,39.06522,-23529.33333,8.906667,7.8533333,7.90666667,-2.31E-18,7.91306452,9.01,1.906667,7.30225806,-0.96,1.010166132,1.025477836,1.001002909,1,1.002198347,1.02173913,1.02173913,1,1.003407358,1.002388213,0.987096711,1.001740139,1.07876716,1.003197482,1.002085982,1.002226125,1.000872894,1.008810653,1.035502958,1.002729127,1.014408641,1.001094922,0.981075425,0.996886352,1.00151008,0.998403736,0.999882704,1.002822152,1,1.087640454,1,1,0.948256881,1.001970468,0.266666667,1.053573752,0.948354054,1.009147409,0.99924931,1.007121421,1.008337451,1.012094959,1.005015674,1.059489643,1.007698221,1.009625666,1.007869893,1.101234613,1.003854982,1.008466122,0.984990619,1.04,1.058069566,0.996208773,1.190374321,0.692307692,1.039844257,0.963636185,1.004346144,1.005727246,1.032737723,1.008608529,0.960120111,1.056077053,1.0536666,0.990444619,1.022516277,0.999882161,1.00665779,1.021680969,0.992582137,0.99980117,0.948717949,0.988185489,0.996082634,0.950930627,0.987904641,1.000848168,1.031660939,1.008648921,1.011665167,1.01248701,1.00090499,1.010165861,1.021793937,1.003902356,1.010165861,0.461538462,0.991306769,0.985841995,1.015137755,1.005112878,1.033777716,1.01496781,0.993972026,1.004720748,0.16,1.035570872,1.010840142,1.042742365,0.996212824,0.995106036,1.006319633,1.039088985,1,1.012453047,0.994464929,1.00433797,1.004524952,1.003130933,1.060912364,1.004759427,1.006417841,1,1.014147075,1.004157787,0.989746357,0.992429705,1.012273508,0.997098074,0.996715478,1.014333373,1.012271572,0.984155564,1.00280112,0.972800699,1.031779034,1.016074114,1.005016122,0.991793162,1.019836455,1.013906777,1.007875308,1.006369352,1,1.016499424,1.015893149,1.003759668,1.014401554,1.009944946,1.003154574,0.97277355,0.999417976,1.078968606,0.951912568,0.99552767,1.007892232,1.001631185,1.000036865,1.012171551,0.999351118,1.014976964,1.011887187,1.015649247,1.012172037,1.020014143,1.009743171,1.012128476,1.041840961,0.99724874,1.010940284,-0.052631579,1.030854992,0.968990846,0.369863014,1.018093414,1.008464331,1.011906143,1.00823354,0.99064919,1.009311672,1.020365335,1.011870363,1.012488196,1.01958934,1.01958934,1.011097957,1.026559464,1.010677549,1.023627767,1.021480625,1.079237359,1.012797861,1.010000742,1.021028781,1.020528459,1.020488236,1.008917686,2.562737159,0.975286588,0.975775606,0.164777674,0.908921173,1.02411624,1.189964161,0.97104842,0.966152536,0.975328948,1.033443677,0.976313504,0.977151106,1.070974356,0.763174243,0.974699818,0.975081825,0.991114402,0.97533441,1.999999625,0.973733739,0.97799258,1.02578019,1.144838626,0.968611847,0.976753836,0.966652944,0.975877792,1.087544666,1.029552085,0.97741265,0.965834675,0.975387331,0.981952155,0.986075449,1.020259606,1.516944964,0.988165754,0.971947191,0.974928073,6.94E-16,0.975049023,0.979702755,1.071161236,0.967857986,0.774193548,1.003317931,1.001690601
